title,company,location,work_type,level,compensation,link,id,scraped_date
"Principal Software Engineer, AI",Salesloft,,,,,https://www.builtinla.com/job/principal-software-engineer-ai/9589467,9589467,2026-09-23
Forward Deployed Engineer - AI/ML Data Science,Cengage Group,,,,,https://www.builtinla.com/job/forward-deployed-engineer-ai-ml-data-science/10356718,10356718,2026-09-23
"Principal Solutions Engineer, Data & AI",MedScout,,,,,https://www.builtinla.com/job/principal-solutions-engineer-data-ai/10729073,10729073,2026-09-23
Artificial Intelligence Solutions Engineer,Booz Allen Hamilton,,,,,https://www.builtinla.com/job/artificial-intelligence-solutions-engineer/10162247,10162247,2026-09-23
AI Automation Engineer,Exer Urgent Care,,,,,https://www.builtinla.com/job/ai-automation-engineer/10155466,10155466,2026-09-23
AI Engineer,Capsule (capsule.video),,,,,https://www.builtinla.com/job/ai-engineer/7107575,7107575,2026-09-23
Staff AI Engineer,Create Music Group,,,,,https://www.builtinla.com/job/staff-ai-engineer/9467892,9467892,2026-09-23
"Staff Software Engineer, AI Experiences & Agents",Linktree,,,,,https://www.builtinla.com/job/staff-applied-ai-engineer-ai-experiences-agents/8934174,8934174,2026-09-23
"Senior Developer Relations, AI - Security",NVIDIA,,,,,https://www.builtinla.com/job/senior-developer-relations-ai-security/10727420,10727420,2026-09-23
"Staff Software Engineer, Data (AI)",Juniper Square,,,,,https://www.builtinla.com/job/staff-software-engineer-data-ai/9509480,9509480,2026-09-23
Senior Java Full Stack Developer with AI,Hexaware Technologies,,,,,https://www.builtinla.com/job/senior-java-full-stack-developer-ai/10725936,10725936,2026-09-23
Principal Security Engineer -DLP AI Security Automation,Citizens,,,,,https://www.builtinla.com/job/principal-security-engineer-dlp-ai-security-automation/10718860,10718860,2026-09-23
Sr. Software Engineer (AI First),OPENLANE,,,,,https://www.builtinla.com/job/senior-full-stack-developer/10392848,10392848,2026-09-23
AI First Software Engineer (Remote),OPENLANE,,,,,https://www.builtinla.com/job/ai-first-software-engineer-remote/10716474,10716474,2026-09-23
Principal Engineer - AI Security,Thrivent Financial,,,,,https://www.builtinla.com/job/principal-engineer-ai-security/10713372,10713372,2026-09-23
Principal Software Engineer - AI,OnBoard,,,,,https://www.builtinla.com/job/principal-software-engineer-ai/10710876,10710876,2026-09-23
"AI Native, Tech Ops Engineer",ConsumerAffairs,,,,,https://www.builtinla.com/job/ai-native-tech-ops-engineer/10319675,10319675,2026-09-23
AI Solutions & Enablement Engineer,South Geeks,,,,,https://www.builtinla.com/job/ai-solutions-enablement-engineer/10311378,10311378,2026-09-23
Staff AI Solutions Engineer,Included Health,,,,,https://www.builtinla.com/job/staff-ai-solutions-engineer/10318196,10318196,2026-09-23
Lead AI Engineer – Cloud Infrastructure & Automation,EXL,,,,,https://www.builtinla.com/job/lead-ai-engineer-cloud-infrastructure-automation/10317134,10317134,2026-09-23
"Software Engineer, AI Platform",Nominal,,,,,https://www.builtinla.com/job/software-engineer-ai-platform/10558861,10558861,2026-09-23
Staff AI Software Engineer,Northrop Grumman,,,,,https://www.builtinla.com/job/staff-ai-software-engineer/10552305,10552305,2026-09-23
"Fullstack Engineer, AI Implementation",Oneleet,,,,,https://www.builtinla.com/job/fullstack-engineer-ai-implementation/9961399,9961399,2026-09-23
AI Marketing Engineer,Assured,,,,,https://www.builtinla.com/job/ai-marketing-engineer/9950345,9950345,2026-09-23
Forward Deployed AI Engineer,Tribe AI,,,,,https://www.builtinla.com/job/forward-deployed-ai-engineer/9935115,9935115,2026-09-23
"Staff Backend Engineer, AI Systems",Mural,,,,,https://www.builtinla.com/job/staff-backend-engineer-ai-systems/10293173,10293173,2026-09-23
"Software Engineer, Windows AI Automation",Sola,,,,,https://www.builtinla.com/job/software-engineer-desktop-automation/8995400,8995400,2026-09-23
AI & ML Engineer,Asteri AI,,,,,https://www.builtinla.com/job/ai-ml-engineer/9938374,9938374,2026-09-23
AI Product Engineer,Crux (cruxclimate.com,,,,,https://www.builtinla.com/job/ai-product-engineer/6929029,6929029,2026-09-23
AI Lab Infrastructure Engineer,Berkeley Research Group,,,,,https://www.builtinla.com/job/ai-lab-infrastructure-engineer/9942691,9942691,2026-09-23
"Software Engineer - AI PLATFORM ENGINEER  | Onsite | Addison, TX / Charlotte",Photon,,,,,https://www.builtinla.com/job/software-engineer-ai-platform-engineer-onsite-addison-tx-charlotte/9913550,9913550,2026-09-23
"AI Prompt Engineer (TIBCO)- Dallas, TX",Photon,,,,,https://www.builtinla.com/job/ai-prompt-engineer-tibco-dallas-tx/9913949,9913949,2026-09-23
Sr Gen AI Engineer - NY/NJ,Photon,,,,,https://www.builtinla.com/job/sr-gen-ai-engineer-ny-nj/9914147,9914147,2026-09-23
"AI/ML Developer | Onsite | Addison, TX",Photon,,,,,https://www.builtinla.com/job/ai-ml-developer-onsite-addison-tx/9913766,9913766,2026-09-23
Senior AI/ML Ops Engineer - New York / Jersey City,Photon,,,,,https://www.builtinla.com/job/senior-ai-ml-ops-engineer-new-york-jersey-city/9913560,9913560,2026-09-23
Gen AI Engineer - NY,Photon,,,,,https://www.builtinla.com/job/gen-ai-engineer-ny/9913786,9913786,2026-09-23
AI Engineer - NY,Photon,,,,,https://www.builtinla.com/job/ai-engineer-ny/9913842,9913842,2026-09-23
"AI/ML Engineer- Dallas, TX",Photon,,,,,https://www.builtinla.com/job/ai-ml-engineer-dallas-tx/9914319,9914319,2026-09-23
Applied AI Engineer,Future,,,,,https://www.builtinla.com/job/senior-ai-software-engineer/8995605,8995605,2026-09-23
Agentic AI Integration Engineer (Remote),Blue Acorn iCi,,,,,https://www.builtinla.com/job/agentic-ai-integration-engineer-remote/9966800,9966800,2026-09-23
Senior Developer Technology Engineer - AI,NVIDIA,,,,,https://www.builtinla.com/job/senior-developer-technology-engineer-ai/4519928,4519928,2026-09-23
Applied AI Engineer,Splitero,,,,,https://www.builtinla.com/job/applied-ai-engineer/10298370,10298370,2026-09-23
Founding AI/Data Engineer (Remote),Glass Health,,,,,https://www.builtinla.com/job/founding-aidata-engineer-remote/3564658,3564658,2026-09-23
Senior AI Engineer,ActiveCampaign,,,,,https://www.builtinla.com/job/senior-ai-engineer/9952492,9952492,2026-09-23
Innovations and AI Solutions Engineer,Wilson Sonsini Goodrich & Rosati,,,,,https://www.builtinla.com/job/innovations-and-ai-solutions-engineer/9449173,9449173,2026-09-23
Senior AI & Business Operations Engineer,Faraday Future,,,,,https://www.builtinla.com/job/staff-engineer-ai-business-operations/9161298,9161298,2026-09-23
"Senior Software Engineer, Voice AI & Data Infrastructure",WorkHero,,,,,https://www.builtinla.com/job/senior-software-engineer-voice-ai-data-infrastructure/10698701,10698701,2026-09-23
"Senior Software Engineer, AI Full Stack",WorkHero,,,,,https://www.builtinla.com/job/senior-software-engineer-ai-full-stack/10698653,10698653,2026-09-23
"Senior AI Compiler Engineer, MLIR",NVIDIA,,,,,https://www.builtinla.com/job/senior-ai-compiler-engineer-mlir/10698322,10698322,2026-09-23
"Simulation Engineer, AI/ML Development",Rescale,,,,,https://www.builtinla.com/job/hpc-engineer-ai-and-data/10698175,10698175,2026-09-23
"Principal AI Software Engineer, Product",brightwheel,,,,,https://www.builtinla.com/job/principal-engineer-ai/9726255,9726255,2026-09-23
Endpoint Engineer - AI Desktop Deployment (R-00193),"True Zero Technologies, LLC",,,,,https://www.builtinla.com/job/endpoint-engineer-ai-desktop-deployment-r-00193/10692198,10692198,2026-09-23
AI-Ready Context Engineer/ Ontologist,KeyBank,,,,,https://www.builtinla.com/job/ai-ready-context-engineer-ontologist/10691630,10691630,2026-09-23
Senior Applied AI Partner Solution Engineer - APAC,Talkdesk,,,,,https://www.builtinla.com/job/senior-partner-solutions-engineer-apac/10267350,10267350,2026-09-23
AI Inference Engineer,Fuse Energy,,,,,https://www.builtinla.com/job/ai-inference-engineer/10258871,10258871,2026-09-23
Senior AI Infrastructure & Platform Operations Engineer (remote in the US),Mirantis,,,,,https://www.builtinla.com/job/senior-ai-infrastructure-platform-operations-engineer-remote-us/10262344,10262344,2026-09-23
Lead AI Solutions Systems Engineer,Airbus,,,,,https://www.builtinla.com/job/lead-ai-solutions-systems-engineer/9710320,9710320,2026-09-23
"Senior Full Stack Developer (Python, Serverless, AI Fluency)",VYNYL,,,,,https://www.builtinla.com/job/senior-full-stack-developer-python-serverless-ai-fluency/10139795,10139795,2026-09-23
"Staff Software Engineer, AI & Platform",arketa,,,,,https://www.builtinla.com/job/staff-software-engineer-ai-platform/10682831,10682831,2026-09-23
"Principal AI Engineer, Distributed Systems & Intelligent Platforms",Calliere,,,,,https://www.builtinla.com/job/principal-ai-engineer-distributed-systems-intelligent-platforms/10682339,10682339,2026-09-23
AI Engineer Intern,OleOle,,,,,https://www.builtinla.com/job/ai-engineer-intern/10518580,10518580,2026-09-23
Senior AI/ML Backend Engineer,Lyra Health,,,,,https://www.builtinla.com/job/senior-ai-ml-backend-engineer/10466562,10466562,2026-09-23
Principal Test Engineer – Agentic AI (Remote),Businessolver,,,,,https://www.builtinla.com/job/principal-test-engineer-agentic-ai-remote/10650096,10650096,2026-09-23
Senior AI Engineer,Teak,,,,,https://www.builtinla.com/job/senior-ai-engineer/9884995,9884995,2026-09-23
AI Automation Engineer,OpenSesame,,,,,https://www.builtinla.com/job/ai-engineer-workforce-reinvention/9548032,9548032,2026-09-23
Staff AI Engineer,Machinify,,,,,https://www.builtinla.com/job/technical-data-product-manager/8999504,8999504,2026-09-23
AI Engineer,Portless,,,,,https://www.builtinla.com/job/ai-engineer/9551393,9551393,2026-09-23
Senior AI Developer,EBizCharge,,,,,https://www.builtinla.com/job/senior-ai-developer/7592560,7592560,2026-09-23
Senior Staff Software Engineer (AI),Juniper Square,,,,,https://www.builtinla.com/job/senior-staff-software-engineer-ai/9862884,9862884,2026-09-23
"Staff Machine Learning Engineer, AI Generation Engine",SandboxAQ,,,,,https://www.builtinla.com/job/staff-machine-learning-engineer-ai-generation-engine/8249749,8249749,2026-09-23
"Principal Engineer - AI Products & Platform, Remote",Aledade,,,,,https://www.builtinla.com/job/principal-engineer-ai-products-platform-remote/8738401,8738401,2026-09-23
Gen AI Data Engineer,Tiger Analytics,,,,,https://www.builtinla.com/job/gen-ai-data-engineer/7357448,7357448,2026-09-23
Full-Stack Applied AI Engineer,Bitovi,,,,,https://www.builtinla.com/job/full-stack-applied-ai-engineer/8985332,8985332,2026-09-23
Senior AI Engineer,Oligo,,,,,https://www.builtinla.com/job/senior-ai-engineer/10110550,10110550,2026-09-23
Lead Product Engineer – .NET and AI Driven,Green Dot Corporation,,,,,https://www.builtinla.com/job/lead-product-engineer-net-and-ai-driven/9417372,9417372,2026-09-23
"Software Engineer-Innovation /AI -On-site @West Hills, CA",Regal Group,,,,,https://www.builtinla.com/job/software-engineer-innovation-ai-site-west-hills-ca/10515406,10515406,2026-09-23
AI Engineer II,Finance of America Companies,,,,,https://www.builtinla.com/job/ai-engineer-ii/10671090,10671090,2026-09-23
Forward Deployment Engineer - AI & Agentic Solutions,Visionary Integration Professionals,,,,,https://www.builtinla.com/job/forward-deployment-engineer-ai-agentic-solutions/10664196,10664196,2026-09-23
AI Developer,TechTorch,,,,,https://www.builtinla.com/job/ai-developer/8989713,8989713,2026-09-23
AI Research Engineer - NLP,UL Research Institutes,,,,,https://www.builtinla.com/job/ai-research-engineer-nlp/10248722,10248722,2026-09-23
Gen AI Developer Specialist,Hexaware Technologies,,,,,https://www.builtinla.com/job/gen-ai-developer-specialist/10650867,10650867,2026-09-23
"Sr Software Engineer, Cribl AI",Cribl,,,,,https://www.builtinla.com/job/sr-software-engineer-cribl-ai/10649594,10649594,2026-09-23
Lead AI Engineer,"Veracity Insurance Solutions, LLC",,,,,https://www.builtinla.com/job/lead-ai-engineer/10648287,10648287,2026-09-23
Senior AI Platform Engineer,MaintainX,,,,,https://www.builtinla.com/job/senior-ai-platform-developer/10644616,10644616,2026-09-23
AI Principal Engineer,WEX Inc.,,,,,https://www.builtinla.com/job/ai-principal-engineer/9509289,9509289,2026-09-23
Front End AI Engineer,Outmarket AI,,,,,https://www.builtinla.com/job/front-end-ai-engineer/10641871,10641871,2026-09-23
Forward Deployed AI Engineer,Outmarket AI,,,,,https://www.builtinla.com/job/forward-deployed-ai-engineer/10641867,10641867,2026-09-23
Full Stack AI Engineer,Outmarket AI,,,,,https://www.builtinla.com/job/full-stack-ai-engineer/10641851,10641851,2026-09-23
Junior AI/ML Engineer,TensorOps,,,,,https://www.builtinla.com/job/junior-ai-ml-engineer/10635590,10635590,2026-09-23
Photonic Product Engineer – AI & Automation,Nokia,,,,,https://www.builtinla.com/job/photonic-product-engineer-ai-automation/10634970,10634970,2026-09-23
"Senior Backend Engineer, AI & Bioinformatics (TypeScript)",Sequencing.com,,,,,https://www.builtinla.com/job/senior-backend-engineer-ai-bioinformatics-typescript/10233862,10233862,2026-09-23
Senior AI Bioinformatics Engineer,Sequencing.com,,,,,https://www.builtinla.com/job/senior-ai-bioinformatics-engineer/10096985,10096985,2026-09-23
Staff AI Engineer | US | Remote,Grafana Labs,,,,,https://www.builtinla.com/job/senior-ai-engineer-us-remote/9812567,9812567,2026-09-23
AI Integrations Engineer (Open Source ·  Web Search),SearchApi,,,,,https://www.builtinla.com/job/automations-engineer-open-source/9845352,9845352,2026-09-23
AI Engineer,Ravenna,,,,,https://www.builtinla.com/job/ai-engineer/9223594,9223594,2026-09-23
Full Stack AI Engineer,Infinity Constellation,,,,,https://www.builtinla.com/job/full-stack-ai-engineer/7309810,7309810,2026-09-23
AI Process Forward Deployed Engineer,Camunda,,,,,https://www.builtinla.com/job/ai-process-forward-deployed-engineer/9522675,9522675,2026-09-23
Forward Deployed AI Engineer,NewRocket,,,,,https://www.builtinla.com/job/forward-deployed-ai-engineer/9510568,9510568,2026-09-23
Principal AI Engineer,"Vertex, Inc.",,,,,https://www.builtinla.com/job/principal-ai-engineer/10211176,10211176,2026-09-23
Principal AI Engineer,"Vertex, Inc.",,,,,https://www.builtinla.com/job/principal-ai-engineer/10211173,10211173,2026-09-23
Senior Principal AI Engineer,"Vertex, Inc.",,,,,https://www.builtinla.com/job/software-architect/9327404,9327404,2026-09-23
"Senior AI Engineer, AI Services",AHEAD,,,,,https://www.builtinla.com/job/senior-ai-engineer-ai-services/9593115,9593115,2026-09-23
"Senior Director, Data and AI Engineer",Otsuka America Pharmaceutical,,,,,https://www.builtinla.com/job/senior-director-data-and-ai-engineer/8734956,8734956,2026-09-23
"Senior Full Stack Engineer, AI Scheduling",Calendly,,,,,https://www.builtinla.com/job/full-stack-engineer-iii/8771479,8771479,2026-09-23
Senior AI Engineer,Egen,,,,,https://www.builtinla.com/job/senior-ai-ml-engineer/8629165,8629165,2026-09-23
Staff AI Engineer - AI Platform,ClickUp,,,,,https://www.builtinla.com/job/staff-ai-engineer-ai-platform/9214115,9214115,2026-09-23
Senior AI Engineer - AI Platform,ClickUp,,,,,https://www.builtinla.com/job/senior-ai-engineer-ai-platform/9214269,9214269,2026-09-23
Senior Platform Engineer - AI,Google Fiber,,,,,https://www.builtinla.com/job/senior-ai-platform-engineer/9416164,9416164,2026-09-23
"Principal Engineer - AI Data and Infrastructure, Remote",Aledade,,,,,https://www.builtinla.com/job/principal-engineer-data-and-infrastructure-remote/9509503,9509503,2026-09-23
AI Infrastructure & Platform Operations Engineer (remote in the US),Mirantis,,,,,https://www.builtinla.com/job/ai-infrastructure-platform-operations-engineer-remote-us/10244316,10244316,2026-09-23
Senior AI/ML Engineer,URUS Group,,,,,https://www.builtinla.com/job/ai-engineer/10631811,10631811,2026-09-23
Senior AI/ML Engineer,Alta Genetics,,,,,https://www.builtinla.com/job/ai-engineer/10631588,10631588,2026-09-23
Staff Software Engineer (AI Governance),Coder,,,,,https://www.builtinla.com/job/staff-software-engineer-ai-governance/10207639,10207639,2026-09-23
"Senior Full-Stack Product Engineer, AI Products",Solv.,,,,,https://www.builtinla.com/job/senior-full-stack-product-engineer-ai-products/10629588,10629588,2026-09-23
Staff Engineer -Applied AI and Salesforce,ServiceTitan,,,,,https://www.builtinla.com/job/lead-salesforce-developer/9813728,9813728,2026-09-23
"GTM Engineer, Applied AI",TLDR Media,,,,,https://www.builtinla.com/job/gtm-engineer-applied-ai/10625057,10625057,2026-09-23
"Founding Engineer, AI Platform",Remotebase,,,,,https://www.builtinla.com/job/founding-engineer-ai-platform/10620915,10620915,2026-09-23
Senior Data Scientist / ML Engineer (Gen AI)_Boston,Photon,,,,,https://www.builtinla.com/job/senior-data-scientist-ml-engineer-gen-ai-boston/10612062,10612062,2026-09-23
Senior Agentic AI Engineer (Python)_Boston,Photon,,,,,https://www.builtinla.com/job/senior-agentic-ai-engineer-python-boston/10612061,10612061,2026-09-23
Staff Data and AI Engineer - Enterprise,Riot Games,,,,,https://www.builtinla.com/job/staff-data-and-ai-engineer-enterprise/10069360,10069360,2026-09-23
Staff AI Engineer - AI Infrastructure & Agentic Platform,Shiftkey,,,,,https://www.builtinla.com/job/staff-ai-engineer-ai-infrastructure-agentic-platform/10216824,10216824,2026-09-23
"Staff AI Software Engineer, Product",brightwheel,,,,,https://www.builtinla.com/job/staff-ai-software-engineer-product/10034539,10034539,2026-09-23
"Backend Engineer, AI Internal Systems",BJAK,,,,,https://www.builtinla.com/job/backend-engineer-ai-internal-systems/10602186,10602186,2026-09-23
"Full Stack Engineer, AI Internal Systems",BJAK,,,,,https://www.builtinla.com/job/full-stack-engineer-ai-internal-systems/10602170,10602170,2026-09-23
"Lead Engineer, AI Internal Systems",BJAK,,,,,https://www.builtinla.com/job/lead-engineer-ai-internal-systems/10602163,10602163,2026-09-23
AI Engineer,Guidehouse,,,,,https://www.builtinla.com/job/ai-engineer/10599984,10599984,2026-09-23
Applied AI Engineer,Axle Mobility,,,,,https://www.builtinla.com/job/applied-ai-engineer/10475476,10475476,2026-09-23
Service Engineer AI Data Center,TekWissen LLC,,,,,https://www.builtinla.com/job/service-engineer-ai-data-center/10596369,10596369,2026-09-23
"Application Software Engineer, Applied AI",SpaceX,,,,,https://www.builtinla.com/job/application-software-engineer-applied-ai/10471196,10471196,2026-09-23
Lead Product Manager - AI Developer Platform,"Scribd, Inc.",,,,,https://www.builtinla.com/job/lead-product-manager-ai-developer-platform/9671580,9671580,2026-09-23
Enterprise AI Solutions Engineer,Maynard Nexsen PC,,,,,https://www.builtinla.com/job/enterprise-ai-solutions-engineer/9839217,9839217,2026-09-23
"Senior Full-Stack Developer (AI-Accelerated Solutions, GCP Focus) - LATAM",Sell2Rent Corporation,,,,,https://www.builtinla.com/job/senior-full-stack-developer-ai-accelerated-solutions-gcp-focus-latam/9839239,9839239,2026-09-23
Senior Applied AI Engineer,StackBlitz,,,,,https://www.builtinla.com/job/senior-applied-ai-engineer/7094264,7094264,2026-09-23
Senior AI Kernel Engineer,Modular,,,,,https://www.builtinla.com/job/senior-ai-kernel-engineer/9190172,9190172,2026-09-23
Freelance Forward Deployed AI Engineer,Toloka,,,,,https://www.builtinla.com/job/freelance-principal-ai-solutions-engineer/10202287,10202287,2026-09-23
AI Engineer,Sharebite,,,,,https://www.builtinla.com/job/ai-engineer/8953975,8953975,2026-09-23
Sr. Software Engineer II - AI,iHerb,,,,,https://www.builtinla.com/job/sr-software-engineer-ii-ai/9835800,9835800,2026-09-23
Principal Engineer - AI Platform,iHerb,,,,,https://www.builtinla.com/job/principal-engineer-ai-platform/9835797,9835797,2026-09-23
Staff AI Engineer,Syndesus,,,,,https://www.builtinla.com/job/staff-ai-engineer/9496222,9496222,2026-09-23
Senior Software Engineer - New AI Initiatives,Torc Robotics,,,,,https://www.builtinla.com/job/senior-software-engineer-new-ai-initiatives/9706271,9706271,2026-09-23
Applied AI Engineer,BJAK,,,,,https://www.builtinla.com/job/applied-ai-engineer-us/10198666,10198666,2026-09-23
Applied AI Engineer,OpenRouter,,,,,https://www.builtinla.com/job/applied-ai-engineer/10205697,10205697,2026-09-23
"Staff Engineer, AI Developer Experience (Remote, US)",Renew Home,,,,,https://www.builtinla.com/job/staff-engineer-ai-developer-experience-remote-us/10195094,10195094,2026-09-23
"Senior Software Engineer, Data & AI Platform",Omada Health,,,,,https://www.builtinla.com/job/senior-software-engineer-data-ai-platform/10208232,10208232,2026-09-23
Senior AI Engineer - AI Product,ClickUp,,,,,https://www.builtinla.com/job/senior-ai-engineer-ai-product/9214203,9214203,2026-09-23
Staff AI Engineer - AI Product,ClickUp,,,,,https://www.builtinla.com/job/staff-ai-engineer-ai-product/9214094,9214094,2026-09-23
"Senior Sales Engineer, AI Data Solutions",Komodo Health,,,,,https://www.builtinla.com/job/senior-sales-engineer-agentic-ai/10194967,10194967,2026-09-23
"AI Automation Engineer, Finance & Accounting",Cengage Group,,,,,https://www.builtinla.com/job/ai-automation-engineer-finance-accounting/9228521,9228521,2026-09-23
AI Engineer | Agentic Systems,Machinify,,,,,https://www.builtinla.com/job/nlp-scientist/8940922,8940922,2026-09-23
Forward Deployed Engineer - AI SOC,AHEAD,,,,,https://www.builtinla.com/job/forward-deployed-engineer-ai-soc/10183016,10183016,2026-09-23
"Backend / Platform Engineer, AI Analytic Engines",ThirdLaw AI,,,,,https://www.builtinla.com/job/backend-platform-engineer-ai-analytic-engines/7105962,7105962,2026-09-23
"Claude AI Engineer Technical Mentor - Independent Contractor (US Canada, Europe, MENA, India & APAC Timezones)",Udacity,,,,,https://www.builtinla.com/job/claude-ai-engineer-technical-mentor-independent-contractor-us-canada-europe-mena-india-apac-timezones/10173973,10173973,2026-09-23
"Senior AI Compiler Engineer, Algorithms and Code-Generation",NVIDIA,,,,,https://www.builtinla.com/job/senior-ai-compiler-engineer-algorithms-and-code-generation/10187841,10187841,2026-09-23
AI Engineer,Cargomatic,,,,,https://www.builtinla.com/job/ai-engineer/10169793,10169793,2026-09-23
IFD AI Engineer,Chipply,,,,,https://www.builtinla.com/job/ai-engineer/9538384,9538384,2026-09-23
AI Engineer,Mento,,,,,https://www.builtinla.com/job/ai-engineer/10189404,10189404,2026-09-23
Staff ML Engineer (ML/AI),Lyra Health,,,,,https://www.builtinla.com/job/staff-ml-engineer-ml-ai/10593031,10593031,2026-09-23
Research Engineer – AI,Objection Inc.,,,,,https://www.builtinla.com/job/research-engineer-ai/10151301,10151301,2026-09-23
Senior AI Engineer,Rockstar,,,,,https://www.builtinla.com/job/senior-ai-engineer/9794700,9794700,2026-09-23
Applied AI/ML Engineer,Intangible,,,,,https://www.builtinla.com/job/applied-ai-ml-engineer/10589151,10589151,2026-09-23
Lead AI/ML Engineer,Capital Technology Group,,,,,https://www.builtinla.com/job/lead-ai-ml-engineer/8230284,8230284,2026-09-23
"Software Engineer, AI Agents",Hightouch,,,,,https://www.builtinla.com/job/software-engineer-ai-agents/7559850,7559850,2026-09-23
AI Engineer,Clarity AI,,,,,https://www.builtinla.com/job/ai-engineer/10152595,10152595,2026-09-23
AI Engineer – Marketing & GTM Systems,Rwazi,,,,,https://www.builtinla.com/job/ai-engineer-marketing-gtm-systems/10152563,10152563,2026-09-23
"Senior AI Engineer, Agentic Systems",AI Technology Partners,,,,,https://www.builtinla.com/job/senior-ai-engineer-agentic-systems/9101202,9101202,2026-09-23
Applied AI Engineer,Atomicwork,,,,,https://www.builtinla.com/job/applied-ai-engineer/8222402,8222402,2026-09-23
Sr Application Engineer (Salesforce-Agentforce Ai),PointClickCare,,,,,https://www.builtinla.com/job/sr-application-engineer-salesforce-agentforce-ai/10148126,10148126,2026-09-23
"Senior Machine Learning Engineer, AI Generation Engine",SandboxAQ,,,,,https://www.builtinla.com/job/senior-machine-learning-engineer-ai-generation-engine/9485691,9485691,2026-09-23
Senior Software Engineer (AI Applications),Cambium Learning Group,,,,,https://www.builtinla.com/job/senior-software-engineer-ai-applications/8036989,8036989,2026-09-23
"Product Pre-Sales Engineer, AI",NICE,,,,,https://www.builtinla.com/job/product-pre-sales-engineer-cx/10158911,10158911,2026-09-23
AI Software Engineer,MeridianLink,,,,,https://www.builtinla.com/job/ai-software-engineer/9464435,9464435,2026-09-23
Sr Software Engineer - AI-First Development,Las Vegas Sands,,,,,https://www.builtinla.com/job/sr-software-engineer-ai-first-development/9788268,9788268,2026-09-23
Sr Software Development Engineer in Test - AI-First Development,Las Vegas Sands,,,,,https://www.builtinla.com/job/sr-software-development-engineer-test-ai-first-development/9788270,9788270,2026-09-23
Lead AI Systems Engineer,Benepass,,,,,https://www.builtinla.com/job/lead-ai-systems-engineer/10589010,10589010,2026-09-23
Lead AI Systems Engineer,Benepass,,,,,https://www.builtinla.com/job/lead-ai-systems-engineer/10588847,10588847,2026-09-23
Sr AI Engineer - Product,MeridianLink,,,,,https://www.builtinla.com/job/sr-ai-engineer-product/10579945,10579945,2026-09-23
Sr AI Engineer - Data,MeridianLink,,,,,https://www.builtinla.com/job/sr-ai-engineer-data/10579915,10579915,2026-09-23
"Software Engineer, Agentic AI",Displai,,,,,https://www.builtinla.com/job/software-engineer-agentic-ai/10574698,10574698,2026-09-23
Senior AI Product Engineer,iSpeedToLead,,,,,https://www.builtinla.com/job/senior-ai-product-engineer/10574508,10574508,2026-09-23
AI Inference Core - Software Integration Engineer,Cerebras Systems Inc.,,,,,https://www.builtinla.com/job/ai-inference-core-software-integration-engineer/10574425,10574425,2026-09-23
AI Inference Tools Engineer,Modular,,,,,https://www.builtinla.com/job/ai-inference-tools-engineer/10573547,10573547,2026-09-23
Senior Principal AI Engineer,Cerence Inc.,,,,,https://www.builtinla.com/job/senior-principal-ai-engineer/10565341,10565341,2026-09-23
Lead Conversational AI Developer,University of Maryland Global Campus,,,,,https://www.builtinla.com/job/lead-conversational-ai-developer/9432253,9432253,2026-09-23
AI Provider Operations & Support Engineer,OpenRouter,,,,,https://www.builtinla.com/job/ai-provider-operations-engineer/7766244,7766244,2026-09-23
Senior Applied AI Engineer,Curai Health,,,,,https://www.builtinla.com/job/senior-applied-ai-engineer/10144689,10144689,2026-09-23
Senior AI Engineer (Clients) - Supernal,Infinity Constellation,,,,,https://www.builtinla.com/job/senior-ai-engineer-clients-supernal/9434344,9434344,2026-09-23
AI Platform Engineer (Global),Accelerant,,,,,https://www.builtinla.com/job/ai-platform-engineer-global/8919504,8919504,2026-09-23
AI Automation Engineer - Sales & Marketing,Cengage Group,,,,,https://www.builtinla.com/job/ai-automation-engineer-sales-marketing/9450486,9450486,2026-09-23
Staff AI Engineer Clinical Solutions,IDEXX,,,,,https://www.builtinla.com/job/staff-data-scientist/9621443,9621443,2026-09-23
Senior Full Stack AI Engineer,Chaos Labs,,,,,https://www.builtinla.com/job/senior-full-stack-ai-engineer/10548333,10548333,2026-09-23
Senior Full Stack AI Engineer,Chaos Labs,,,,,https://www.builtinla.com/job/senior-full-stack-ai-engineer/10548327,10548327,2026-09-23
IT Platform Engineer (Data Lake and AI Gateway),Sembi,,,,,https://www.builtinla.com/job/it-platform-engineer-data-lake-and-ai-gateway/10546136,10546136,2026-09-23
AI Workflow Engineer/Automation Architect,Modern Family Law,,,,,https://www.builtinla.com/job/ai-workflow-engineer-automation-architect/10537342,10537342,2026-09-23
"Senior Engineer, AI/ML",A2Z Sync,,,,,https://www.builtinla.com/job/senior-engineer-ai-ml/10533752,10533752,2026-09-23
Senior/Staff Full Stack AI Engineer,BrightHire,,,,,https://www.builtinla.com/job/senior-staff-full-stack-ai-engineer/10533140,10533140,2026-09-23
Lead AI Engineer,Tiger Analytics,,,,,https://www.builtinla.com/job/lead-ai-engineer/10530239,10530239,2026-09-23
AI Product Engineer,Lightning Labs,,,,,https://www.builtinla.com/job/ai-special-projects-engineer/8917576,8917576,2026-09-23
"Principal Software Engineer, AI-Native",RxSense,,,,,https://www.builtinla.com/job/principal-software-engineer-ai-native/10140894,10140894,2026-09-23
